,CID,SID,target,Efficacy
166429,4083923,22408790,1,103.973
166430,4083896,14744196,1,130.245
166494,4081143,17515278,1,121.404
166506,4080547,24812424,1,95.1407
166518,4080219,17509435,1,134.5
166544,4079495,24796336,1,142.022
166545,4079433,24788876,1,121.781
166552,4079217,14733601,1,134.816
166556,4079071,17516047,1,85.2511
166564,4078759,22412875,1,148.278
166566,4078661,24415974,1,88.7799
166570,4078255,24837077,1,141.135
166573,4078162,24811104,1,134.779
166577,4077805,24831648,1,96.1931
166578,4077795,14737021,1,135.78
166581,4077757,24828732,1,117.502
166583,4077736,24821557,1,124.516
166599,4077096,24789277,1,152.096
166637,4075245,14739784,1,86.0013
166656,4074972,22406350,1,102.6
166669,4074669,14733195,1,143.594
166699,4073188,24812020,1,135.706
166701,4073130,7970659,1,83.2083
166704,4073064,24823015,1,111.148
166723,4072351,26658221,1,84.2099
166758,4071285,24814596,1,77.9765
166766,4071013,24788949,1,125.105
166769,4070884,24811946,1,88.3364
166775,4070731,17514780,1,278.516
166778,4070655,7969516,1,170.347
166798,4070237,24815314,1,90.6805
166804,4070110,24810177,1,104.618
166807,4070028,14746985,1,113.631
166812,4069841,49821385,1,130.773
166833,4069388,26670440,1,105.875
166856,4068478,7965578,1,139.049
166857,4068464,24815150,1,108.123
166860,4068403,24827149,1,130.999
166868,4068157,24816841,1,94.3473
166872,4067868,24837253,1,171.945
166896,4067095,14738707,1,202.907
166906,4066820,17509495,1,85.6863
166917,4066390,49715513,1,153.485
166944,4065447,24414350,1,106.321
166947,4065354,24816901,1,87.8346
166965,4064758,26670313,1,123.487
166968,4064683,24814227,1,100.572
166998,4063714,24814234,1,95.3118
167022,4062830,17516238,1,162.962
167027,4062676,24416210,1,102.116
167068,4061915,22413512,1,146.059
167079,4061336,24815115,1,135.227
167099,4060668,24791804,1,117.277
167141,4058833,24836692,1,109.233
167142,4058832,16952487,1,190.338
167143,4058809,14731858,1,166.567
167148,4058634,22400841,1,146.125
167154,4058354,49731453,1,115.432
167183,4057628,22403386,1,129.228
167188,4057405,24790961,1,114.936
167191,4057178,24274542,1,101.187
167193,4057150,7966493,1,155.783
167200,4057010,26665150,1,96.3615
167204,4056941,22412549,1,151.878
167220,4056093,7965704,1,134.723
167230,4055896,24826765,1,114.107
167239,4055594,26658044,1,132.293
167241,4055447,26658196,1,102.845
167243,4055330,49725115,1,163.19
167257,4054953,14744218,1,108.793
167258,4054926,22411261,1,136.144
167264,4054767,24267328,1,121.48
167268,4054650,49736825,1,146.082
167297,4053529,22412207,1,241.504
167304,4053291,17388420,1,145.482
167311,4053114,14738608,1,80.2405
167312,4053099,49669430,1,103.131
167314,4053028,24780800,1,96.3127
167328,4051948,49827110,1,155.437
167331,4051803,49824277,1,159.617
167334,4051686,7970711,1,183.668
167340,4051179,14737026,1,125.32
167363,4050558,24816108,1,98.7064
167365,4050346,24826570,1,90.7039
167367,4050233,17509779,1,92.3085
167398,4049132,7970291,1,87.6642
167401,4048817,14735441,1,139.056
167402,4048808,24813975,1,111.186
167432,4047977,17511152,1,137.507
167450,4047539,7971340,1,132.172
167459,4047189,17512554,1,141.105
167470,4046915,24822819,1,125.003
167473,4046731,49716276,1,188.134
167493,4045233,17517064,1,149.958
167508,4044619,24823549,1,93.9443
167513,4044387,22406146,1,99.1201
167540,4043107,24826499,1,184.915
167542,4042848,26663149,1,98.5878
167556,4041868,24829010,1,159.28
167557,4041831,24834025,1,91.4309
167565,4041261,49725056,1,117.797
167586,4039996,24832815,1,122.884
167592,4039426,14742903,1,136.425
167608,4038504,22401976,1,147.317
167614,4037998,57269194,1,107.609
167615,4037995,22401791,1,157.88
167616,4037994,14746628,1,136.627
167619,4037643,14747231,1,102.925
167623,4037405,49680714,1,144.256
167647,4035953,49828438,1,180.28
167656,4035414,57256017,1,83.2914
167677,4034819,47201918,1,128.366
167702,4033460,22409010,1,150.399
167710,4033224,22407123,1,131.794
167758,4029817,7965504,1,109.648
167785,4028296,14727593,1,145.686
167790,4027872,57267935,1,143.885
167801,4027649,22413409,1,99.7262
167805,4027576,24830572,1,132.276
167806,4027510,24833681,1,119.924
167807,4027441,17516681,1,117.774
167826,4026431,24390635,1,92.1692
167829,4026242,22401614,1,121.096
167845,4025289,49676394,1,100.921
167848,4025075,24276043,1,141.171
167853,4024939,24825947,1,130.869
167886,4023235,57265360,1,119.88
167913,4021299,22406050,1,130.049
167923,4020783,24823698,1,122.638
167949,4018728,17517062,1,152.904
167952,4018541,14741923,1,127.734
167960,4018222,24823617,1,116.636
168021,4014577,22406053,1,88.6259
168025,4014354,26667367,1,122.044
168036,4013699,7968295,1,82.7135
168044,4013085,24811341,1,86.7577
168060,4012017,24790047,1,151.714
168071,4011327,24831496,1,96.2682
168072,4011297,24831797,1,140.298
168074,4010960,22405266,1,158.085
168112,4009084,56315294,1,139.704
168113,4009065,22409053,1,86.0153
168119,4008711,26724425,1,144.207
168122,4008634,14733236,1,191.366
168124,4008498,57260998,1,99.8695
168131,4008175,26661307,1,94.6317
168134,4008008,24840043,1,125.211
168139,4007735,24813261,1,114.878
168144,4007404,26666149,1,98.7514
168154,4007154,24823077,1,132.081
168178,4005140,14744436,1,140.808
168182,4004987,24272734,1,139.017
168198,4004231,17517020,1,91.3279
168204,4003769,24796453,1,112.736
168207,4003717,22409278,1,143.432
168239,4002085,22411562,1,128.086
168263,4000608,49716129,1,116.241
168282,3999365,49716298,1,138.703
168283,3999333,24273562,1,130.22
168291,3998917,17517398,1,137.683
168293,3998882,49680333,1,142.203
168308,3998197,49676312,1,168.266
168313,3997860,24834350,1,131.094
168323,3997405,24835212,1,72.8386
168333,3996671,22410893,1,150.577
168342,3996087,26725777,1,156.967
168351,3995658,26663585,1,90.907
168360,3994543,24794015,1,79.0067
168389,3993080,17516925,1,165.542
168400,3992653,22406251,1,114.677
168401,3992501,24827279,1,118.263
168417,3991287,22408068,1,84.5119
168430,3990384,17517204,1,121.368
168435,3989825,24819742,1,119.816
168436,3989718,22406603,1,165.154
168442,3989255,22406093,1,98.1229
168450,3988960,24825080,1,101.397
168460,3988594,17516669,1,120.663
168468,3988142,24825980,1,113.02
168471,3987944,24811410,1,121.743
168500,3986299,22406000,1,172.838
168528,3984289,49822010,1,151.321
168531,3984161,24825056,1,143.183
168536,3983964,24390657,1,113.276
168538,3983838,57261059,1,159.178
168564,3981865,24837984,1,127.69
168566,3981800,14742972,1,86.6469
168569,3981492,24783343,1,159.887
168570,3981441,22410007,1,134.722
168577,3980962,17510586,1,142.769
168578,3980953,22410930,1,135.914
168598,3979644,24791244,1,89.2465
168608,3979258,49647424,1,153.142
168625,3978106,51089567,1,195.561
168636,3977038,47201451,1,129.643
168648,3976167,26663259,1,114.202
168660,3975270,22405231,1,138.886
168668,3975072,24834263,1,113.891
168675,3974765,24829525,1,156.024
168677,3974576,17511916,1,174.734
168687,3973861,49670374,1,179.11
168692,3973704,24836852,1,116.752
168697,3973576,24836312,1,97.58
168706,3973396,47202151,1,149.26
168741,3970790,49675268,1,102.546
168754,3969561,14742053,1,97.9284
168761,3969022,858615,1,149.496
168762,3968995,26666365,1,127.211
168777,3968322,24783020,1,76.6442
168783,3967840,26666891,1,126.646
168785,3967625,22400787,1,210.254
168800,3966645,49679717,1,172.659
168804,3966312,24837772,1,154.058
168813,3965808,22409361,1,121.943
168868,3962921,22406695,1,188.602
168872,3962514,24791362,1,176.783
168873,3962495,26657987,1,158.86
168897,3961265,24828997,1,116.061
168912,3960547,22406629,1,98.3624
168917,3960288,57266476,1,100.662
168933,3959151,17516171,1,138.306
168950,3958009,49828425,1,165.477
168951,3958003,14743651,1,154.217
168958,3957771,24835568,1,106.895
168975,3956556,17516788,1,131.641
168983,3956211,24834613,1,136.037
168991,3955718,24831356,1,81.3888
168992,3955702,47200663,1,189.532
168997,3955362,16953195,1,167.025
169002,3954949,24834255,1,167.032
169012,3954221,22402985,1,154.06
169015,3953932,24781098,1,138.078
169033,3952348,22406675,1,118.491
169035,3952304,49670607,1,120.861
169037,3952248,16953714,1,129.391
169088,3949226,49647262,1,157.409
169106,3947745,24836743,1,87.1943
169141,3945324,24837048,1,88.7719
169143,3945252,24835238,1,142.175
169149,3945145,49735868,1,148.021
169161,3944084,22406090,1,156.534
169170,3943541,90341387,1,98.7445
169191,3941719,17516708,1,153.401
169203,3941048,17517401,1,88.8332
169205,3940993,26725720,1,141.297
169206,3940835,24829608,1,114.922
169212,3940305,22409530,1,144.603
169218,3939641,14745466,1,116.294
169237,3938248,26666854,1,131.441
169240,3937999,17516828,1,149.708
169253,3937377,14747213,1,149.582
169256,3937257,49665760,1,127.315
169263,3937050,24833752,1,159.94
169279,3936170,24822483,1,92.7832
169291,3934970,24393017,1,70.5469
169310,3934060,24834596,1,135.24
169315,3933772,22405797,1,162.601
169324,3933385,22405118,1,151.749
169331,3932902,26663104,1,99.0637
169339,3932483,14743118,1,142.744
169340,3932482,49677926,1,158.446
169345,3932233,24819371,1,119.116
169347,3932023,26756669,1,235.632
169348,3932022,90341216,1,156.029
169359,3931213,22408932,1,134.35
169362,3931031,24816631,1,95.3669
169386,3929868,24417423,1,92.5563
169392,3929572,57260850,1,128.33
169403,3928826,24822695,1,142.171
169405,3928743,24794559,1,98.0034
169415,3927985,14737863,1,167.317
169419,3927601,24826780,1,111.827
169420,3927593,26658049,1,178.185
169430,3926910,24276340,1,93.6544
169449,3926171,47201136,1,157.529
169476,3924314,22410013,1,149.353
169488,3923974,24826607,1,153.573
169489,3923961,49672599,1,145.878
169499,3923586,24830305,1,139.305
169501,3923472,24833534,1,123.313
169509,3923053,57261848,1,178.784
169522,3922179,22406623,1,150.524
169526,3921826,24837171,1,168.828
169546,3921109,49672041,1,90.771
169573,3919415,24837981,1,127.034
169576,3919272,17511030,1,110.629
169577,3919206,24828988,1,104.192
169595,3918587,26667059,1,87.8449
169603,3918269,17516230,1,137.027
169606,3918209,26661897,1,102.256
169626,3916812,26669965,1,120.708
169630,3916547,24819318,1,171.568
169661,3914965,24827132,1,134.802
169666,3914597,24390629,1,93.7876
169668,3914317,24834550,1,131.095
169680,3913650,22404520,1,96.8548
169692,3912883,14747198,1,100.397
169694,3912810,22410950,1,153.642
169695,3912756,16952598,1,126.337
169700,3912472,22405299,1,146.38
169711,3911764,22410432,1,216.521
169741,3909416,14746682,1,129.866
169744,3909324,14744973,1,77.9572
169749,3908980,51086825,1,128.243
169761,3908086,14745331,1,103.03
169764,3907874,49667614,1,109.723
169776,3907064,49680571,1,180.576
169803,3905433,24837412,1,142.925
169810,3905006,14730880,1,163.411
169811,3904873,49680677,1,173.243
169815,3904456,24828076,1,100.624
169819,3904315,24826382,1,117.026
169823,3904155,24824789,1,124.909
169840,3903218,47200382,1,114.299
169841,3903116,22405754,1,95.3632
169847,3902670,24833892,1,112.756
169854,3902172,14729007,1,103.052
169876,3900373,24840649,1,147.166
169888,3899885,24829366,1,150.988
169902,3899270,24831075,1,141.487
169906,3898981,17516975,1,139.964
169915,3898532,24825214,1,128.236
169922,3898030,24826818,1,91.8331
169932,3897208,24780590,1,91.2511
169941,3896402,26724389,1,86.7588
169949,3895641,22402924,1,180.321
169951,3895472,17512910,1,160.554
169956,3894923,24783513,1,85.6575
169962,3894232,24841169,1,103.955
169965,3894061,24782207,1,122.767
169997,3891817,24797239,1,157.22
169998,3891741,17517396,1,130.928
170002,3891546,17517261,1,217.941
170003,3891545,17516729,1,176.678
170005,3891325,49828421,1,136.241
170008,3891085,24810299,1,89.1972
170013,3890760,24829719,1,119.851
170035,3888835,22409395,1,161.721
170038,3888737,56320399,1,83.6733
170045,3888363,24837350,1,134.116
170048,3888169,49679462,1,132.238
170052,3888071,24829060,1,143.412
170057,3887802,22405987,1,137.464
170059,3887752,24826704,1,113.647
170064,3887546,24828990,1,123.462
170065,3887429,49675156,1,176.421
170098,3884838,49675128,1,148.676
170110,3884230,26724284,1,103.972
170112,3883792,24276290,1,98.8663
170131,3882088,22406240,1,103.76
170152,3880924,22405678,1,113.216
170153,3880790,22407426,1,223.778
170156,3880720,24829112,1,104.316
170174,3879650,22405972,1,154.365
170185,3878766,49677288,1,151.569
170187,3878546,49714080,1,186.466
170192,3878282,49675487,1,172.854
170197,3877893,7965077,1,152.862
170200,3877694,14740818,1,159.221
170201,3877688,22406339,1,121.6
170203,3877542,24276045,1,132.131
170214,3876739,24837530,1,117.702
170226,3876178,14731695,1,146.567
170228,3875844,24836063,1,139.258
170249,3873717,49675154,1,108.514
170267,3872498,22410033,1,121.391
170269,3872425,24833937,1,119.986
170274,3871907,7974928,1,143.126
170279,3871195,24791600,1,102.549
170289,3870175,24833169,1,115.303
170295,3869509,7972945,1,135.758
170307,3867243,14746839,1,145.485
170308,3867240,14747121,1,133.74
170314,3866644,24836123,1,139.13
170318,3866232,24813195,1,105.506
170329,3865418,17432074,1,139.566
170331,3865136,22406718,1,98.4959
170335,3864422,24814895,1,107.089
170337,3864051,24836076,1,128.07
170338,3863985,24836247,1,114.862
170339,3863973,17517031,1,153.649
170340,3863971,24824760,1,134.5
170343,3863897,24831875,1,115.157
170347,3863746,24836180,1,78.8779
170349,3863654,24840301,1,130.847
170356,3862719,57259635,1,164.238
170373,3860526,7975086,1,97.9411
170374,3859881,24273632,1,164.505
170392,3857241,22409742,1,164.548
170393,3856851,29215482,1,176.687
170397,3856639,17516371,1,137.49
170403,3855422,17434121,1,88.7062
170408,3854730,14744662,1,150.718
170416,3853692,49675063,1,181.036
170421,3852812,24831819,1,234.488
170439,3851747,24274664,1,116.651
170444,3851645,14730757,1,128.71
170454,3851493,24836336,1,176.937
170466,3851039,26670464,1,129.463
170472,3850729,17409501,1,85.7174
170496,3849865,24821896,1,149.768
170501,3849761,24780926,1,179.33
170509,3849611,24824373,1,122.194
170514,3849333,14734168,1,129.208
170521,3849132,24819690,1,107.668
170527,3848953,24836080,1,134.365
170542,3848396,17513049,1,151.637
170583,3846963,49828897,1,166.002
170599,3846477,7969938,1,116.96
170603,3846249,26665886,1,73.4718
170604,3846206,17511857,1,119.345
170627,3845516,49648565,1,163.558
170659,3844407,24841228,1,152.829
170724,3841549,17402459,1,142.62
170726,3841540,14742420,1,154.503
170738,3841172,17510130,1,162.156
170747,3840632,17512092,1,150.16
170755,3840446,26731389,1,174.608
170759,3840285,24821755,1,163.691
170781,3839355,24274662,1,80.3785
170788,3839115,49826132,1,147.381
170791,3838952,24834181,1,173.852
170793,3838798,17511666,1,174.142
170822,3837504,49820450,1,159.112
170826,3837385,14745977,1,91.1984
170888,3835018,17402146,1,175.098
170907,3833960,861307,1,171.159
170912,3833874,24832642,1,151.25
170923,3833515,50085712,1,102.647
170924,3833477,49647838,1,166.286
170925,3833466,50086492,1,140.103
170931,3833140,24830146,1,109.35
170933,3833044,17511922,1,136.919
170938,3832832,26671646,1,105.96
170953,3832030,17411133,1,123.039
170955,3831985,26658915,1,97.4842
170960,3831781,26666333,1,106.855
170976,3830863,49818922,1,220.419
170993,3830390,26671201,1,137.979
170998,3830309,26665871,1,137.184
171035,3829096,24840993,1,120.033
171054,3828328,14730463,1,137.225
171056,3828181,22402557,1,144.169
171084,3826889,14745262,1,158.07
171092,3826564,26658770,1,79.3083
171095,3826467,24823656,1,143.297
171098,3826153,24817200,1,142.236
171099,3826081,24824787,1,141.835
171116,3825458,26670801,1,88.4403
171118,3825379,14729708,1,145.047
171123,3825079,24832974,1,147.309
171125,3825054,7966932,1,137.671
171131,3824948,24817585,1,101.331
171144,3824507,17431874,1,93.9918
171151,3823933,14741173,1,119.34
171181,3822763,49824752,1,159.319
171208,3822175,17512258,1,167.747
171215,3821924,17512819,1,107.427
171247,3820359,24820260,1,131.898
171262,3820030,17511617,1,148.619
171273,3819338,14742419,1,79.7876
171280,3818978,24817124,1,88.4703
171285,3818657,24824466,1,152.273
171300,3817787,47198545,1,191.969
171301,3817775,17513463,1,143.057
171302,3817666,17504142,1,111.082
171308,3817509,14737981,1,141.465
171341,3816254,24835905,1,171.691
171348,3815983,14742443,1,173.521
171351,3815730,22401162,1,150.602
171367,3815079,47201391,1,125.384
171382,3814591,862077,1,118.897
171386,3814493,14732343,1,102.549
171408,3813662,24819413,1,135.758
171436,3812720,14739918,1,96.6333
171438,3812545,49828254,1,119.001
171459,3811925,49666260,1,77.4017
171473,3811533,7976021,1,126.406
171485,3811244,16953513,1,123.119
171486,3811242,22401746,1,92.5147
171503,3810755,49821131,1,165.607
171528,3809674,49647068,1,155.395
171531,3809599,26665363,1,97.1184
171540,3809315,24818982,1,127.665
171552,3808918,14729739,1,183.966
171576,3807559,17505319,1,172.8
171578,3807453,17513996,1,166.984
171609,3806162,49671482,1,140.294
171650,3803930,14730495,1,142.886
171653,3803848,47203798,1,103.187
171654,3803844,22401472,1,127.758
171655,3803832,26665414,1,134.867
171662,3803612,17388564,1,76.5867
171671,3803233,24821638,1,127.104
171679,3802867,17511721,1,150.168
171695,3802283,7967289,1,92.2692
171700,3802184,49668975,1,152.121
171711,3801816,49667306,1,170.054
171713,3801756,24830195,1,117.458
171716,3801458,22402192,1,128.566
171751,3800031,26725677,1,119.779
171763,3799440,17504251,1,90.0792
171776,3798836,860963,1,132.906
171779,3798575,17411369,1,90.1186
171792,3797895,14746227,1,143.681
171808,3797563,49667548,1,182.022
171815,3797150,17401495,1,121.47
171821,3797035,26671577,1,93.7108
171827,3796606,26658688,1,175.15
171830,3796482,17511883,1,131.962
171841,3796305,24273592,1,134.719
171855,3795850,17512386,1,133.184
171866,3795359,49680042,1,144.717
171872,3795020,49646335,1,133.106
171903,3794169,49822001,1,158.996
171916,3793812,26665498,1,109.582
171920,3793733,26665480,1,147.24
171929,3793088,49817318,1,145.133
171932,3793001,14729488,1,157.778
171936,3792871,26728497,1,127.629
171952,3792553,17511885,1,183.887
171966,3791918,24840303,1,127.358
172062,3788105,7964565,1,88.247
172091,3787293,7975336,1,170.648
172100,3786764,17506080,1,87.8469
172113,3786263,26667281,1,81.1293
172116,3786084,7966877,1,141.939
172121,3785801,26663708,1,111.356
172129,3785629,24272517,1,127.602
172153,3784518,22401342,1,105.005
172165,3784095,17512738,1,88.2526
172167,3783983,14731550,1,75.3734
172176,3783540,17432200,1,120.052
172191,3782904,7965908,1,171.234
172229,3781851,17503998,1,158.614
172235,3781553,26666839,1,103.231
172240,3781367,49828599,1,132.556
172270,3780247,24824407,1,146.073
172274,3780192,14733203,1,138.839
172283,3779889,14734503,1,151.476
172284,3779856,26669540,1,136.638
172291,3779663,26661675,1,126.217
172302,3779124,57255653,1,91.2215
172307,3778607,26726183,1,138.98
172310,3778584,24820209,1,152.181
172350,3777125,22402183,1,107.876
172352,3776932,26660834,1,118.386
172365,3776565,24822252,1,88.0886
172373,3776285,14730545,1,141.416
172397,3775626,24820259,1,150.784
172407,3775080,14742480,1,149.992
172429,3774634,49646816,1,128.598
172433,3774420,17504303,1,226.56
172434,3774396,26665860,1,134.336
172439,3774250,26662634,1,134.914
172440,3774232,26664241,1,150.526
172443,3774068,24826418,1,149.548
172444,3774041,17504501,1,169.205
172454,3773766,17409522,1,132.504
172469,3773303,24818528,1,142.01
172472,3773165,16952838,1,124.841
172477,3772923,14730394,1,135.636
172487,3772598,49673388,1,152.692
172491,3772455,24800948,1,110.502
172492,3772452,24837293,1,122.243
172507,3771607,24828640,1,136.345
172525,3770655,24833345,1,126.954
172526,3770645,17503763,1,155.831
172527,3770639,17513126,1,119.36
172529,3770506,49817140,1,231.5
172530,3770471,14730548,1,212.539
172531,3770418,14741913,1,152.422
172544,3769822,14731616,1,162.222
172551,3769533,26665936,1,108.967
172571,3768842,26667267,1,114.295
172572,3768777,26663260,1,116.18
172576,3768670,49676666,1,105.483
172593,3768005,24823458,1,110.633
172594,3767994,17511774,1,146.359
172609,3767555,24836043,1,163.233
172630,3766982,14733015,1,111.043
172642,3766432,14742376,1,118.386
172644,3766398,17511910,1,120.318
172659,3765596,50085713,1,180.125
172678,3764835,47203053,1,167.733
172698,3763920,26726290,1,149.637
172699,3763904,17511444,1,69.5893
172701,3763898,24818183,1,129.172
172705,3763775,49817175,1,190.565
172744,3762612,17510248,1,152.412
172745,3762591,49648924,1,148.739
172770,3761735,14741377,1,125.823
172776,3761651,49666014,1,115.26
172787,3761339,24827249,1,128.642
172797,3760618,24272202,1,79.3109
172819,3759952,17505291,1,153.237
172826,3759801,17511759,1,133.192
172834,3759638,26728805,1,128.234
172842,3759401,24821800,1,136.58
172858,3758954,49675075,1,147.772
172875,3758700,26725772,1,112.34
172899,3757691,24818573,1,112.684
172901,3757655,14742003,1,146.434
172906,3757239,49667812,1,132.728
172908,3757210,26663078,1,87.0206
172909,3757176,14742517,1,101.315
172911,3757117,24813308,1,125.597
172937,3756266,17512710,1,250.857
172938,3756227,49666743,1,110.221
172943,3756138,49666030,1,139.109
172945,3756113,14730430,1,141.204
172951,3755886,24824348,1,164.503
172961,3755385,24831112,1,127.072
172971,3754981,14743377,1,117.45
172979,3754677,49820400,1,162.875
172983,3754545,26666417,1,96.6379
172986,3754311,14742555,1,148.614
173009,3753497,26661579,1,83.602
173024,3752955,14730078,1,139.677
173025,3752897,47201878,1,144.985
173029,3752705,49646229,1,163.154
173030,3752670,17511732,1,155.318
173031,3752667,49817419,1,186.849
173046,3751889,49820395,1,151.227
173052,3751806,17511947,1,127.612
173055,3751763,14730263,1,135.718
173071,3751440,24819633,1,149.718
173078,3751215,17512178,1,186.38
173089,3750785,49672421,1,181.677
173097,3750586,17504042,1,96.3628
173099,3750513,49647632,1,182.797
173101,3750424,24792050,1,115.689
173110,3750045,26662882,1,127.156
173114,3749930,26669293,1,117.72
173127,3749587,49667751,1,149.996
173131,3749455,14730102,1,113.084
173132,3749454,17402697,1,91.7596
173135,3749366,26657577,1,124.788
173153,3748675,24818224,1,93.7723
173158,3748563,17513400,1,120.883
173159,3748480,50086478,1,166.861
173162,3748281,24817571,1,113.648
173171,3748081,26657997,1,180.173
173173,3748059,24828906,1,111.427
173178,3747856,26725808,1,137.432
173209,3746857,26725646,1,143.649
173226,3746307,24841373,1,121.144
173237,3745727,24827019,1,126.191
173238,3745707,14741281,1,132.038
173257,3744995,49828282,1,174.488
173258,3744961,14729585,1,196.47
173278,3744339,24272732,1,82.0772
173279,3744337,14740982,1,118.273
173296,3743865,17505808,1,144.397
173305,3743652,26658569,1,190.853
173322,3743081,14729928,1,144.501
173332,3742880,17512967,1,123.293
173333,3742858,49821574,1,145.287
173345,3742197,24810607,1,100.491
173347,3742133,14729407,1,139.99
173361,3741663,49821144,1,131.67
173366,3741364,24814418,1,152.796
173371,3741233,861251,1,97.1788
173380,3740820,49667702,1,97.5839
173388,3740528,49645882,1,129.417
173408,3739910,57256426,1,137.912
173409,3739900,24817985,1,70.9361
173417,3739638,49822077,1,172.145
173424,3739292,17505280,1,216.305
173438,3738927,14742505,1,138.748
173442,3738806,17511766,1,149.736
173445,3738653,26664245,1,123.942
173446,3738615,26725889,1,128.243
173454,3738431,17402144,1,169.7
173464,3738115,49646359,1,128.463
173472,3737885,26659402,1,142.61
173490,3737083,26666086,1,141.025
173514,3735802,17512671,1,129.408
173540,3734646,22400577,1,163.611
173541,3734626,26658552,1,148.763
173601,3732217,26666727,1,97.8504
173606,3732105,17512733,1,82.8614
173619,3731609,14729350,1,134.248
173622,3731496,17512862,1,152.471
173635,3730790,24817493,1,113.831
173649,3730284,17514164,1,124.635
173667,3729763,24822322,1,130.565
173675,3729446,14729543,1,112.575
173679,3729222,14729759,1,88.2218
173681,3729095,26669750,1,126.772
173691,3728472,49679877,1,134.192
173711,3727816,14734341,1,151.302
173713,3727742,26663395,1,153.224
173740,3726862,26671068,1,131.193
173759,3725731,49667544,1,121.527
173764,3725664,26725722,1,135.777
173765,3725576,24822081,1,122.07
173768,3725529,24822092,1,125.706
173791,3724835,49821170,1,173.607
173803,3724296,24821603,1,135.105
173814,3724080,26726258,1,91.9713
173818,3724038,17512010,1,138.261
173827,3723609,26658429,1,159.844
173845,3723129,26663535,1,133.117
173848,3723045,24819798,1,124.788
173862,3722386,24807650,1,124.137
173870,3722012,49817277,1,96.4584
173874,3721854,26664076,1,132.651
173892,3721390,49646523,1,133.106
173902,3720756,26664442,1,116.913
173910,3720382,49827769,1,198.902
173916,3720080,24821915,1,167.798
173926,3719725,24824475,1,100.299
173928,3719648,26726149,1,109.765
173936,3719172,14730434,1,118.497
173970,3717630,14744061,1,141.559
173971,3717628,14746606,1,132.87
173992,3716917,17410903,1,114.607
173996,3716818,49647298,1,144.494
174000,3716777,24274495,1,96.9715
174005,3716622,47198192,1,153.028
174011,3716468,24797668,1,135.435
174037,3715206,24829627,1,122.897
174040,3715101,22405119,1,152.025
174043,3714937,26665664,1,126.749
174089,3713419,24827055,1,121.788
174092,3713404,14732135,1,139.3
174099,3713164,49646063,1,161.614
174116,3712205,26666641,1,98.6553
174163,3710189,17401659,1,119.774
174194,3708639,14727930,1,152.539
174196,3708465,14727633,1,128.17
174200,3708437,24821746,1,119.172
174212,3708238,24834352,1,128.562
174227,3707816,17511401,1,109.711
174235,3707602,24822890,1,111.587
174236,3707579,49647178,1,130.41
174237,3707540,26661049,1,86.7346
174254,3706774,24269267,1,85.0994
174278,3706035,24819649,1,130.574
174309,3704502,24816963,1,145.224
174336,3702769,26671683,1,136.913
174359,3701575,17512259,1,137.258
174381,3700890,17513441,1,78.0625
174396,3700333,7977081,1,114.1
174400,3700159,7972432,1,190.677
174403,3699976,861305,1,114.639
174420,3699200,17511532,1,125.007
174442,3698125,49673243,1,152.483
174448,3697803,14730704,1,153.931
174487,3696342,17506480,1,158.944
174494,3696046,17402753,1,159.735
174498,3695977,24817719,1,157.52
174501,3695829,14733313,1,104.672
174502,3695827,49647082,1,148.552
174536,3694202,49824843,1,136.437
174540,3693906,22405858,1,116.243
174543,3693866,24824602,1,157.675
174575,3692696,14746725,1,149.871
174582,3692437,22407318,1,145.023
174624,3690219,22411334,1,192.196
174637,3689692,17510257,1,117.793
174638,3689609,22402149,1,90.1685
174664,3688004,24790853,1,173.244
174670,3687766,7969892,1,140.324
174675,3687661,14738046,1,143.967
174676,3687660,24823498,1,132.054
174679,3687615,7969470,1,89.6777
174681,3687346,24413765,1,82.6705
174686,3687113,22413349,1,94.9292
174687,3686961,24413763,1,114.85
174688,3686832,17515851,1,93.1108
174697,3686332,14738406,1,97.1464
174703,3685984,24273413,1,120.16
174717,3685220,24823595,1,114.455
174727,3684314,24837296,1,104.596
174730,3684136,49825634,1,174.642
174737,3683918,16953383,1,184.716
174739,3683814,16952488,1,133.048
174746,3683246,24821253,1,119.036
174751,3683098,24837072,1,119.072
174765,3682341,26658960,1,78.2215
174770,3682235,49828898,1,153.52
174779,3681998,24833481,1,110.541
174788,3681513,49667289,1,131.351
174802,3680779,24821222,1,209.728
174804,3680510,24416178,1,142.753
174815,3679607,24788873,1,172.82
174816,3679590,26755672,1,162.963
174818,3679439,22406117,1,141.056
174851,3677650,22401808,1,94.3872
174855,3677354,26659954,1,100.478
174860,3677278,24833912,1,91.1447
174876,3676869,24811864,1,121.288
174889,3676411,14729668,1,148.543
174928,3674707,24788645,1,181.722
174932,3674642,49675451,1,140.239
174933,3674537,17387499,1,133.444
174957,3673394,26657428,1,110.906
174976,3672307,47199114,1,122.114
175007,3670172,49717566,1,140.136
175008,3670171,24811948,1,128.798
175017,3669734,24811949,1,119.85
175025,3669383,24821768,1,120.201
175037,3668500,17513063,1,105.719
175041,3668243,17510434,1,132.956
175043,3667990,49668012,1,124.315
175088,3665766,17504222,1,142.716
175092,3665415,24837713,1,101.979
175109,3664863,14738360,1,146.81
175119,3664426,24823923,1,135.598
175146,3663140,17401137,1,134.52
175156,3662666,24809035,1,67.3875
175170,3662143,24790050,1,158.759
175174,3661998,26671358,1,133.21
